,TRB,STL,Pos,G,Player,Year,PTS,BLK,Tm,AST,FG,O_Index,D_Index,Overall_Index,PPG,ASTPG,RPG,BLKPG,STLPG,FGPG
12484,223.0,23.0,PF,71.0,Tom Hammonds,1996.0,342.0,13.0,DEN,23.0,127.0,3.6154929577464787,1.4084507042253522,5.023943661971831,4.816901408450704,0.323943661971831,3.140845070422535,0.18309859154929578,0.323943661971831,1.7887323943661972
12485,98.0,28.0,SF,63.0,Darrin Hancock,1996.0,272.0,5.0,CHH,47.0,112.0,3.349206349206349,0.7793650793650794,4.128571428571428,4.317460317460317,0.746031746031746,1.5555555555555556,0.07936507936507936,0.4444444444444444,1.7777777777777777
12486,354.0,166.0,PG,82.0,Anfernee Hardaway,1996.0,1780.0,41.0,ORL,582.0,623.0,17.37439024390244,2.4841463414634144,19.858536585365854,21.70731707317073,7.097560975609756,4.317073170731708,0.5,2.024390243902439,7.597560975609756
12487,229.0,132.0,PG,80.0,Tim Hardaway,1996.0,1217.0,17.0,TOT,640.0,419.0,12.772499999999999,1.70375,14.476249999999999,15.2125,8.0,2.8625,0.2125,1.65,5.2375
12488,131.0,74.0,PG,52.0,Tim Hardaway,1996.0,735.0,11.0,GSW,360.0,255.0,11.76923076923077,1.498076923076923,13.267307692307693,14.134615384615385,6.923076923076923,2.519230769230769,0.21153846153846154,1.4230769230769231,4.903846153846154
12489,98.0,58.0,PG,28.0,Tim Hardaway,1996.0,482.0,6.0,MIA,280.0,164.0,14.635714285714284,2.085714285714286,16.72142857142857,17.214285714285715,10.0,3.5,0.21428571428571427,2.0714285714285716,5.857142857142857
12490,202.0,131.0,PG,82.0,Derek Harper,1996.0,1149.0,5.0,NYK,352.0,436.0,11.198780487804877,1.482926829268293,12.681707317073169,14.012195121951219,4.2926829268292686,2.4634146341463414,0.06097560975609756,1.5975609756097562,5.317073170731708
12491,213.0,105.0,PG,80.0,Ron Harper,1996.0,594.0,32.0,CHI,208.0,234.0,6.01,1.5787499999999999,7.588749999999999,7.425,2.6,2.6625,0.4,1.3125,2.925
12492,122.0,35.0,SG,61.0,Lucious Harris,1996.0,481.0,3.0,DAL,79.0,183.0,6.078688524590164,0.9868852459016394,7.065573770491803,7.885245901639344,1.2950819672131149,2.0,0.04918032786885246,0.5737704918032787,3.0
12493,200.0,27.0,PF,55.0,Antonio Harvey,1996.0,204.0,47.0,TOT,15.0,83.0,2.8018181818181818,1.858181818181818,4.66,3.709090909090909,0.2727272727272727,3.6363636363636362,0.8545454545454545,0.4909090909090909,1.509090909090909
12494,94.0,14.0,PF,18.0,Antonio Harvey,1996.0,98.0,21.0,VAN,9.0,39.0,4.127777777777777,2.6722222222222225,6.8,5.444444444444445,0.5,5.222222222222222,1.1666666666666667,0.7777777777777778,2.1666666666666665
12495,106.0,13.0,PF,37.0,Antonio Harvey,1996.0,106.0,26.0,LAC,6.0,44.0,2.1567567567567565,1.462162162162162,3.6189189189189186,2.864864864864865,0.16216216216216217,2.864864864864865,0.7027027027027027,0.35135135135135137,1.1891891891891893
12496,297.0,149.0,SG,82.0,Hersey Hawkins,1996.0,1281.0,14.0,SEA,218.0,443.0,12.00731707317073,2.0451219512195125,14.052439024390242,15.621951219512194,2.658536585365854,3.6219512195121952,0.17073170731707318,1.8170731707317074,5.402439024390244
12497,2.0,0.0,SF,4.0,Alvin Heggs,1996.0,8.0,0.0,HOU,0.0,3.0,1.4749999999999999,0.2,1.6749999999999998,2.0,0.0,0.5,0.0,0.0,0.75
12498,356.0,44.0,PF,79.0,Alan Henderson,1996.0,503.0,43.0,ATL,51.0,192.0,4.829113924050633,2.132911392405063,6.962025316455696,6.367088607594937,0.6455696202531646,4.506329113924051,0.5443037974683544,0.5569620253164557,2.430379746835443
12499,81.0,9.0,PF,44.0,Carl Herrera,1996.0,85.0,8.0,SAS,16.0,40.0,1.5159090909090907,0.8522727272727273,2.368181818181818,1.9318181818181819,0.36363636363636365,1.8409090909090908,0.18181818181818182,0.20454545454545456,0.9090909090909091
12500,92.0,24.0,SF,44.0,Sean Higgins,1996.0,351.0,11.0,PHI,55.0,134.0,6.138636363636363,1.075,7.213636363636363,7.9772727272727275,1.25,2.090909090909091,0.25,0.5454545454545454,3.0454545454545454
12501,783.0,100.0,SF,80.0,Grant Hill,1996.0,1618.0,48.0,DET,548.0,564.0,16.232499999999998,4.470000000000001,20.7025,20.225,6.85,9.7875,0.6,1.25,7.05
12502,244.0,31.0,PF,44.0,Tyrone Hill,1996.0,341.0,20.0,CLE,33.0,130.0,5.870454545454546,2.565909090909091,8.436363636363637,7.75,0.75,5.545454545454546,0.45454545454545453,0.7045454545454546,2.9545454545454546
12503,23.0,1.0,C,15.0,Donald Hodge,1996.0,18.0,8.0,TOT,4.0,9.0,0.9533333333333334,0.7933333333333334,1.7466666666666668,1.2,0.26666666666666666,1.5333333333333334,0.5333333333333333,0.06666666666666667,0.6
12504,22.0,1.0,C,13.0,Donald Hodge,1996.0,18.0,8.0,DAL,4.0,9.0,1.1,0.8846153846153848,1.984615384615385,1.3846153846153846,0.3076923076923077,1.6923076923076923,0.6153846153846154,0.07692307692307693,0.6923076923076923
12505,1.0,0.0,C,2.0,Donald Hodge,1996.0,0.0,0.0,CHH,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.5,0.0,0.0,0.0
12506,9.0,6.0,SG,15.0,Fred Hoiberg,1996.0,32.0,1.0,IND,8.0,8.0,1.653333333333333,0.37999999999999995,2.033333333333333,2.1333333333333333,0.5333333333333333,0.6,0.06666666666666667,0.4,0.5333333333333333
12507,209.0,106.0,SG,82.0,Jeff Hornacek,1996.0,1247.0,20.0,UTA,340.0,442.0,12.013414634146342,1.4804878048780488,13.49390243902439,15.207317073170731,4.146341463414634,2.548780487804878,0.24390243902439024,1.2926829268292683,5.390243902439025
12508,412.0,116.0,SF,71.0,Robert Horry,1996.0,853.0,109.0,HOU,281.0,300.0,9.62394366197183,3.2718309859154933,12.895774647887324,12.014084507042254,3.9577464788732395,5.802816901408451,1.5352112676056338,1.6338028169014085,4.225352112676056
12509,300.0,61.0,SG,82.0,Allan Houston,1996.0,1617.0,16.0,DET,250.0,564.0,15.101219512195122,1.7451219512195122,16.846341463414635,19.71951219512195,3.048780487804878,3.658536585365854,0.1951219512195122,0.7439024390243902,6.878048780487805
12510,84.0,13.0,PF,25.0,Byron Houston,1996.0,86.0,7.0,SAC,7.0,32.0,2.592,1.584,4.176,3.44,0.28,3.36,0.28,0.52,1.28
12511,660.0,67.0,PF,81.0,Juwan Howard,1996.0,1789.0,39.0,WSB,360.0,733.0,17.25432098765432,3.651851851851852,20.906172839506173,22.08641975308642,4.444444444444445,8.148148148148149,0.48148148148148145,0.8271604938271605,9.049382716049383
12512,194.0,84.0,PG,80.0,Lindsey Hunter,1996.0,679.0,18.0,DET,188.0,239.0,6.709999999999999,1.3525000000000003,8.0625,8.4875,2.35,2.425,0.225,1.05,2.9875
12513,75.0,28.0,PG,72.0,Bobby Hurley,1996.0,220.0,3.0,SAC,216.0,65.0,2.8291666666666666,0.5458333333333333,3.375,3.0555555555555554,3.0,1.0416666666666667,0.041666666666666664,0.3888888888888889,0.9027777777777778
12514,3.0,1.0,SG,4.0,Jaren Jackson,1996.0,8.0,0.0,HOU,0.0,0.0,1.4,0.37500000000000006,1.775,2.0,0.0,0.75,0.0,0.25,0.0
12515,410.0,47.0,SG,82.0,Jim Jackson,1996.0,1604.0,22.0,DAL,235.0,569.0,14.959756097560977,2.252439024390244,17.212195121951222,19.5609756097561,2.8658536585365852,5.0,0.2682926829268293,0.573170731707317,6.939024390243903
12516,307.0,100.0,PG,81.0,Mark Jackson,1996.0,806.0,5.0,IND,635.0,296.0,8.898765432098765,1.9049382716049383,10.803703703703704,9.950617283950617,7.839506172839506,3.7901234567901234,0.06172839506172839,1.2345679012345678,3.654320987654321
12517,6.0,0.0,PF,7.0,Henry James,1996.0,30.0,0.0,HOU,2.0,10.0,3.1999999999999997,0.3428571428571429,3.5428571428571427,4.285714285714286,0.2857142857142857,0.8571428571428571,0.0,0.0,1.4285714285714286
12518,206.0,119.0,PG,82.0,Avery Johnson,1996.0,1071.0,21.0,SAS,789.0,438.0,11.601219512195122,1.5170731707317073,13.11829268292683,13.060975609756097,9.621951219512194,2.5121951219512195,0.25609756097560976,1.451219512195122,5.341463414634147
12519,2.0,0.0,PG,11.0,Darryl Johnson,1996.0,12.0,0.0,CLE,1.0,5.0,0.827272727272727,0.07272727272727274,0.8999999999999998,1.0909090909090908,0.09090909090909091,0.18181818181818182,0.0,0.0,0.45454545454545453
12520,153.0,20.0,SF,62.0,Eddie Johnson,1996.0,475.0,4.0,IND,69.0,180.0,5.875806451612903,1.103225806451613,6.9790322580645165,7.661290322580645,1.1129032258064515,2.467741935483871,0.06451612903225806,0.3225806451612903,2.903225806451613
12521,433.0,40.0,C,81.0,Ervin Johnson,1996.0,446.0,129.0,SEA,48.0,180.0,4.1950617283950615,2.7641975308641977,6.959259259259259,5.506172839506172,0.5925925925925926,5.345679012345679,1.5925925925925926,0.49382716049382713,2.2222222222222223
12522,221.0,82.0,PG,56.0,Kevin Johnson,1996.0,1047.0,13.0,PHO,517.0,342.0,15.544642857142858,2.0875,17.632142857142856,18.696428571428573,9.232142857142858,3.9464285714285716,0.23214285714285715,1.4642857142857142,6.107142857142857
12523,683.0,55.0,PF,81.0,Larry Johnson,1996.0,1660.0,43.0,CHH,355.0,583.0,15.941975308641975,3.735802469135802,19.677777777777777,20.493827160493826,4.382716049382716,8.432098765432098,0.5308641975308642,0.6790123456790124,7.197530864197531
12524,183.0,26.0,PF,32.0,Magic Johnson*,1996.0,468.0,13.0,LAL,220.0,137.0,12.040624999999999,2.653125,14.693749999999998,14.625,6.875,5.71875,0.40625,0.8125,4.28125
12525,74.0,5.0,PF,46.0,Charles Jones,1996.0,16.0,24.0,HOU,12.0,6.0,0.30869565217391304,0.8326086956521739,1.141304347826087,0.34782608695652173,0.2608695652173913,1.608695652173913,0.5217391304347826,0.10869565217391304,0.13043478260869565
12526,233.0,129.0,SG,70.0,Eddie Jones,1996.0,893.0,45.0,LAL,246.0,337.0,10.114285714285712,2.0771428571428574,12.19142857142857,12.757142857142858,3.5142857142857142,3.3285714285714287,0.6428571428571429,1.8428571428571427,4.814285714285714
12527,737.0,54.0,PF,68.0,Popeye Jones,1996.0,770.0,27.0,DAL,132.0,327.0,8.795588235294119,4.69264705882353,13.488235294117649,11.323529411764707,1.9411764705882353,10.838235294117647,0.39705882352941174,0.7941176470588235,4.8088235294117645
12528,543.0,180.0,SG,82.0,Michael Jordan*,1996.0,2491.0,42.0,CHI,352.0,916.0,23.240243902439023,3.4609756097560975,26.70121951219512,30.378048780487806,4.2926829268292686,6.621951219512195,0.5121951219512195,2.1951219512195124,11.170731707317072
12529,52.0,12.0,PG,24.0,Reggie Jordan,1996.0,94.0,7.0,ATL,29.0,36.0,3.1333333333333333,1.1041666666666667,4.2375,3.9166666666666665,1.2083333333333333,2.1666666666666665,0.2916666666666667,0.5,1.5
12530,455.0,51.0,PF,82.0,Adam Keefe,1996.0,499.0,41.0,UTA,64.0,180.0,4.635365853658536,2.5560975609756103,7.191463414634146,6.085365853658536,0.7804878048780488,5.548780487804878,0.5,0.6219512195121951,2.1951219512195124
12531,904.0,93.0,PF,79.0,Shawn Kemp,1996.0,1550.0,127.0,SEA,173.0,526.0,14.837974683544305,5.412658227848102,20.250632911392408,19.620253164556964,2.189873417721519,11.443037974683545,1.6075949367088607,1.1772151898734178,6.658227848101266
12532,2.0,0.0,PF,3.0,Tim Kempton,1996.0,0.0,0.0,ATL,1.0,0.0,0.06666666666666667,0.26666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
12533,110.0,63.0,PG,82.0,Steve Kerr,1996.0,688.0,2.0,CHI,192.0,244.0,6.639024390243902,0.774390243902439,7.413414634146341,8.390243902439025,2.341463414634146,1.3414634146341464,0.024390243902439025,0.7682926829268293,2.975609756097561
12534,363.0,91.0,SF,76.0,Jerome Kersey,1996.0,510.0,45.0,GSW,114.0,205.0,5.2671052631578945,2.447368421052632,7.714473684210526,6.7105263157894735,1.5,4.776315789473684,0.5921052631578947,1.1973684210526316,2.6973684210526314
12535,125.0,32.0,SF,69.0,Randolph Keys,1996.0,232.0,14.0,MIL,65.0,87.0,2.668115942028985,0.9246376811594204,3.592753623188405,3.36231884057971,0.9420289855072463,1.8115942028985508,0.2028985507246377,0.463768115942029,1.2608695652173914
12536,553.0,175.0,PG,81.0,Jason Kidd,1996.0,1348.0,26.0,DAL,783.0,493.0,14.191358024691358,3.4753086419753085,17.666666666666664,16.641975308641975,9.666666666666666,6.827160493827161,0.32098765432098764,2.1604938271604937,6.08641975308642
12537,285.0,68.0,SF,80.0,Chris King,1996.0,634.0,33.0,VAN,104.0,250.0,6.119999999999999,1.8037500000000002,7.923749999999999,7.925,1.3,3.5625,0.4125,0.85,3.125
12538,2.0,2.0,PG,6.0,Frankie King,1996.0,7.0,0.0,LAL,2.0,3.0,0.9333333333333332,0.2333333333333333,1.1666666666666665,1.1666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.5
12539,110.0,21.0,SG,62.0,Jimmy King,1996.0,279.0,13.0,TOR,88.0,110.0,3.6112903225806448,0.8741935483870967,4.485483870967742,4.5,1.4193548387096775,1.7741935483870968,0.20967741935483872,0.3387096774193548,1.7741935483870968
12540,23.0,7.0,PF,15.0,Stacey King,1996.0,38.0,2.0,MIA,2.0,17.0,1.9133333333333333,0.7933333333333333,2.7066666666666666,2.533333333333333,0.13333333333333333,1.5333333333333334,0.13333333333333333,0.4666666666666667,1.1333333333333333
12541,132.0,13.0,C,56.0,Joe Kleine,1996.0,164.0,6.0,PHO,44.0,71.0,2.3339285714285714,1.0446428571428572,3.3785714285714286,2.9285714285714284,0.7857142857142857,2.357142857142857,0.10714285714285714,0.23214285714285715,1.2678571428571428
12542,272.0,27.0,C,67.0,Jon Koncak,1996.0,203.0,44.0,ORL,51.0,84.0,2.398507462686567,1.9417910447761197,4.340298507462687,3.029850746268657,0.7611940298507462,4.059701492537314,0.6567164179104478,0.40298507462686567,1.2537313432835822
12543,323.0,64.0,SF,81.0,Toni Kukoc,1996.0,1065.0,28.0,CHI,287.0,386.0,10.38888888888889,1.9358024691358027,12.324691358024692,13.148148148148149,3.54320987654321,3.9876543209876543,0.345679012345679,0.7901234567901234,4.765432098765432
12544,538.0,71.0,C,74.0,Christian Laettner,1996.0,1217.0,71.0,TOT,197.0,442.0,12.641891891891891,3.483783783783784,16.125675675675677,16.445945945945947,2.6621621621621623,7.27027027027027,0.9594594594594594,0.9594594594594594,5.972972972972973
12545,302.0,40.0,C,44.0,Christian Laettner,1996.0,792.0,43.0,MIN,129.0,283.0,13.829545454545455,3.311363636363637,17.14090909090909,18.0,2.9318181818181817,6.863636363636363,0.9772727272727273,0.9090909090909091,6.431818181818182
12546,236.0,31.0,C,30.0,Christian Laettner,1996.0,425.0,28.0,ATL,68.0,159.0,10.9,3.736666666666667,14.636666666666667,14.166666666666666,2.2666666666666666,7.866666666666666,0.9333333333333333,1.0333333333333334,5.3
12547,455.0,42.0,C,71.0,Andrew Lang,1996.0,832.0,126.0,TOT,65.0,353.0,8.883098591549295,3.2732394366197184,12.156338028169014,11.71830985915493,0.9154929577464789,6.408450704225352,1.7746478873239437,0.5915492957746479,4.971830985915493
12548,334.0,35.0,C,51.0,Andrew Lang,1996.0,657.0,85.0,ATL,62.0,281.0,9.811764705882352,3.325490196078431,13.137254901960784,12.882352941176471,1.2156862745098038,6.549019607843137,1.6666666666666667,0.6862745098039216,5.509803921568627
12549,121.0,7.0,C,20.0,Andrew Lang,1996.0,175.0,41.0,MIN,3.0,72.0,6.514999999999999,3.14,9.655,8.75,0.15,6.05,2.05,0.35,3.6
12550,53.0,14.0,SF,41.0,Antonio Lang,1996.0,116.0,12.0,CLE,12.0,41.0,2.139024390243902,0.7073170731707318,2.846341463414634,2.8292682926829267,0.2926829268292683,1.2926829268292683,0.2926829268292683,0.34146341463414637,1.0
12551,34.0,2.0,C,18.0,Eric Leckner,1996.0,44.0,4.0,DET,1.0,18.0,1.822222222222222,0.8555555555555556,2.6777777777777776,2.4444444444444446,0.05555555555555555,1.8888888888888888,0.2222222222222222,0.1111111111111111,1.0
12552,140.0,45.0,SG,77.0,Tim Legler,1996.0,726.0,12.0,WSB,136.0,233.0,7.255844155844157,0.9493506493506493,8.205194805194806,9.428571428571429,1.7662337662337662,1.8181818181818181,0.15584415584415584,0.5844155844155844,3.0259740259740258
12553,52.0,6.0,SG,30.0,Voshon Lenard,1996.0,176.0,1.0,MIA,31.0,53.0,4.489999999999999,0.7633333333333334,5.253333333333333,5.866666666666666,1.0333333333333334,1.7333333333333334,0.03333333333333333,0.2,1.7666666666666666
12554,2.0,1.0,C,3.0,Cedric Lewis,1996.0,4.0,0.0,WSB,0.0,2.0,1.0,0.3666666666666667,1.3666666666666667,1.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666
12555,29.0,8.0,SF,16.0,Martin Lewis,1996.0,75.0,3.0,TOR,3.0,29.0,3.5,0.9312500000000001,4.43125,4.6875,0.1875,1.8125,0.1875,0.5,1.8125
12556,280.0,6.0,C,64.0,Alton Lister,1996.0,143.0,42.0,TOT,19.0,51.0,1.703125,1.9749999999999999,3.6781249999999996,2.234375,0.296875,4.375,0.65625,0.09375,0.796875
12557,29.0,0.0,C,7.0,Alton Lister,1996.0,10.0,3.0,MIL,4.0,4.0,1.1714285714285713,1.785714285714286,2.9571428571428573,1.4285714285714286,0.5714285714285714,4.142857142857143,0.42857142857142855,0.0,0.5714285714285714
12558,251.0,6.0,C,57.0,Alton Lister,1996.0,133.0,39.0,BOS,15.0,47.0,1.768421052631579,1.9982456140350877,3.7666666666666666,2.3333333333333335,0.2631578947368421,4.4035087719298245,0.6842105263157895,0.10526315789473684,0.8245614035087719
12559,64.0,10.0,PF,55.0,Brad Lohaus,1996.0,197.0,17.0,TOT,44.0,71.0,2.796363636363636,0.6127272727272728,3.4090909090909087,3.581818181818182,0.8,1.1636363636363636,0.3090909090909091,0.18181818181818182,1.290909090909091
12560,33.0,2.0,PF,32.0,Brad Lohaus,1996.0,107.0,7.0,SAS,17.0,39.0,2.5687499999999996,0.496875,3.065625,3.34375,0.53125,1.03125,0.21875,0.0625,1.21875
12561,31.0,8.0,PF,23.0,Brad Lohaus,1996.0,90.0,10.0,NYK,27.0,32.0,3.1130434782608694,0.773913043478261,3.88695652173913,3.9130434782608696,1.173913043478261,1.3478260869565217,0.43478260869565216,0.34782608695652173,1.391304347826087
12562,788.0,108.0,PF,82.0,Grant Long,1996.0,1078.0,34.0,ATL,183.0,395.0,10.130487804878047,4.363414634146341,14.493902439024389,13.146341463414634,2.231707317073171,9.609756097560975,0.4146341463414634,1.3170731707317074,4.817073170731708
12563,318.0,22.0,C,62.0,Luc Longley,1996.0,564.0,84.0,CHI,119.0,242.0,7.141935483870967,2.564516129032258,9.706451612903226,9.096774193548388,1.9193548387096775,5.129032258064516,1.3548387096774193,0.3548387096774194,3.903225806451613
12564,209.0,47.0,SF,76.0,George Lynch,1996.0,291.0,10.0,LAL,51.0,117.0,2.968421052631579,1.325,4.293421052631579,3.8289473684210527,0.6710526315789473,2.75,0.13157894736842105,0.618421052631579,1.5394736842105263
12565,98.0,22.0,SF,31.0,Sam Mack,1996.0,335.0,9.0,HOU,79.0,121.0,8.464516129032257,1.5645161290322582,10.029032258064515,10.806451612903226,2.5483870967741935,3.161290322580645,0.2903225806451613,0.7096774193548387,3.903225806451613
12566,205.0,21.0,SF,56.0,Don MacLean,1996.0,625.0,5.0,DEN,89.0,233.0,8.546428571428573,1.6035714285714284,10.15,11.160714285714286,1.5892857142857142,3.6607142857142856,0.08928571428571429,0.375,4.160714285714286
12567,22.0,15.0,PG,23.0,Mark Macon,1996.0,74.0,0.0,DET,16.0,29.0,2.517391304347826,0.5782608695652174,3.0956521739130434,3.217391304347826,0.6956521739130435,0.9565217391304348,0.0,0.6521739130434783,1.2608695652173914
12568,110.0,14.0,C,50.0,Rick Mahorn,1996.0,120.0,13.0,NJN,16.0,43.0,1.83,1.042,2.872,2.4,0.32,2.2,0.26,0.28,0.86
12569,305.0,81.0,SF,82.0,Dan Majerle,1996.0,872.0,34.0,CLE,214.0,303.0,8.335365853658537,1.9085365853658536,10.24390243902439,10.634146341463415,2.6097560975609757,3.7195121951219514,0.4146341463414634,0.9878048780487805,3.6951219512195124
12570,40.0,16.0,SG,32.0,Jeff Malone,1996.0,186.0,0.0,TOT,26.0,76.0,4.46875,0.65,5.11875,5.8125,0.8125,1.25,0.0,0.5,2.375
12571,32.0,13.0,SG,25.0,Jeff Malone,1996.0,155.0,0.0,PHI,19.0,63.0,4.744,0.6679999999999999,5.412,6.2,0.76,1.28,0.0,0.52,2.52
12572,8.0,3.0,SG,7.0,Jeff Malone,1996.0,31.0,0.0,MIA,7.0,13.0,3.4857142857142853,0.5857142857142856,4.071428571428571,4.428571428571429,1.0,1.1428571428571428,0.0,0.42857142857142855,1.8571428571428572
12573,804.0,138.0,PF,82.0,Karl Malone*,1996.0,2106.0,56.0,UTA,345.0,789.0,19.78170731707317,4.631707317073171,24.413414634146342,25.682926829268293,4.2073170731707314,9.804878048780488,0.6829268292682927,1.6829268292682926,9.621951219512194
12574,143.0,38.0,PF,33.0,Danny Manning,1996.0,441.0,24.0,PHO,65.0,178.0,10.287878787878787,2.2969696969696973,12.584848484848484,13.363636363636363,1.9696969696969697,4.333333333333333,0.7272727272727273,1.1515151515151516,5.393939393939394
12575,55.0,3.0,PF,29.0,Rich Manning,1996.0,107.0,6.0,VAN,7.0,49.0,2.8,0.8517241379310344,3.6517241379310343,3.689655172413793,0.2413793103448276,1.896551724137931,0.20689655172413793,0.10344827586206896,1.6896551724137931
12576,77.0,52.0,SG,53.0,Sarunas Marciulionis*,1996.0,571.0,4.0,SAC,118.0,176.0,8.318867924528302,0.8981132075471698,9.216981132075471,10.773584905660377,2.2264150943396226,1.4528301886792452,0.07547169811320754,0.9811320754716981,3.3207547169811322
12577,26.0,8.0,SF,34.0,Donny Marshall,1996.0,77.0,2.0,CLE,7.0,24.0,1.697058823529412,0.3941176470588235,2.0911764705882354,2.264705882352941,0.20588235294117646,0.7647058823529411,0.058823529411764705,0.23529411764705882,0.7058823529411765
12578,213.0,22.0,SF,62.0,Donyell Marshall,1996.0,342.0,31.0,GSW,49.0,125.0,4.220967741935484,1.6306451612903226,5.851612903225806,5.516129032258065,0.7903225806451613,3.435483870967742,0.5,0.3548387096774194,2.0161290322580645
12579,2.0,1.0,SG,4.0,Cuonzo Martin,1996.0,9.0,0.0,VAN,2.0,3.0,1.75,0.275,2.025,2.25,0.5,0.5,0.0,0.25,0.75
12580,82.0,53.0,PG,59.0,Darrick Martin,1996.0,415.0,3.0,TOT,217.0,147.0,5.908474576271187,0.840677966101695,6.749152542372882,7.033898305084746,3.6779661016949152,1.3898305084745763,0.05084745762711865,0.8983050847457628,2.4915254237288136
